"smiles","drug_id"
"ClC1=C(NC2=NC=C(N3C=NC=C23)C2=CC=CC=C2)C=CC=C1","DB08055"
"CC1=CC=CC(C)=C1NC1=NC=C(N2C=NC=C12)C1=CC=CC=C1","DB08056"
"[H][C@]1(C)CN(CCN1)C1=CC=C2N=C(NC3=C(C)C=CC=C3Cl)C3=CN=CN3C2=C1","DB08057"
"[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N=[N+]=[N-])C1=CC=CC=C1)C(O)=O","DB08795"
"CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C","DB08820"
"FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)C2=C(C=CC=C2)C2=CC=C(C=C2)C(F)(F)F)C2=CC=CC=C2C2=CC=CC=C12","DB08827"
"ClC1=CC=C(C2CSC(S2)=C(C#N)N2C=CN=C2)C(Cl)=C1","DB08933"
"O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(CC1)C1=NSC2=CC=CC=C12","DB08815"
"CCCSC1=NC2=C(N=NN2[C@@H]2C[C@H](OCCO)[C@@H](O)[C@H]2O)C(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=N1","DB08816"
"CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NOC(=O)N1)C(=CC=C2)C(=O)OCC1=C(C)OC(=O)O1","DB08822"
"O[C@H](C[C@H](O)C=CC1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC(O)=O","DB08860"
"CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1","DB08868"
"N#CC[C@H](C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1","DB08877"
"CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=C(C=CC=C3)C(C)=N1)C(=O)N2C)N1CCC[C@@H](N)C1","DB08882"
"OC(C(=O)O[C@H]1C[N+]2(CCCOC3=CC=CC=C3)CCC1CC2)(C1=CC=CS1)C1=CC=CS1","DB08897"
"[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C","DB08906"
"[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC=C(C)C(CC2=CC=C(S2)C2=CC=C(F)C=C2)=C1","DB08907"
"NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O","DB08910"
"CC(C)(C)C1=NC(=C(S1)C1=NC(N)=NC=C1)C1=C(F)C(NS(=O)(=O)C2=C(F)C=CC=C2F)=CC=C1","DB08912"
"CCN(CC)C(=O)[C@]1(C[C@H]1CN)C1=CC=CC=C1","DB08918"
"[H][C@]12CN([C@H](C(=O)NC(CC3CCC3)C(=O)C(N)=O)[C@@]1([H])C2(C)C)C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C","DB08873"
"CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1","DB08881"
"CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1","DB08889"
"NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1","DB08893"
"CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1","DB08896"
"CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F","DB08899"
"CN(C)CC=CC(=O)NC1=C(O[C@H]2CCOC2)C=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1","DB08916"
"[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N1[C@H](C)CCO2","DB08930"
"CCC1C2=CC(OC)=C(OC)C=C2C(=NN=C1C)C1=CC(OC)=C(OC)C=C1","DB08811"
"CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(=O)NC1=CC=C(Cl)C(=C1)C1=CC=CC=N1","DB08828"
"CC1=CC(C=CC#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1","DB08864"
"C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl","DB08865"
"CN1CCN(CC2=CC=C(NC(=O)C3=CC(C#CC4=CN=C5C=CC=NN45)=C(C)C=C3)C=C2C(F)(F)F)CC1","DB08901"
"CCCNS(=O)(=O)NC1=C(C(OCCOC2=NC=C(Br)C=N2)=NC=N1)C1=CC=C(Br)C=C1","DB08932"
"CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1","DB08911"
"FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCCNCC1","DB08058"
"[H][C@@]12CCC(=O)[C@@]1(C)C[C@@]([H])(OC(C)=O)C1=C2C(=O)C2=C3C(=CO2)C(=O)O[C@]([H])(COC)[C@]13C","DB08059"
"NC1=CC=CC=C1C(=O)CCC(O)=O","DB08060"
"ClC1=CC=C(C=C1)C1=NNC(=C1)C1CCNCC1","DB08061"
"CSC1=NN=C(N1)C1=CC=C(Cl)C=C1","DB08062"
"COC1=CC=C(NC2=C(C(=O)N(CC3=CC=CC=C3)C2=O)C2=CC=CC=C2)C=C1","DB08063"
"CC(C)(C)C1=NNC(NC(=O)NC2=CC=C(Cl)C(COC3=CC=CN=C3)=C2)=C1","DB08064"
"N1C=CC(=N1)C1=NC2=CC=CC=C2N1","DB08065"
"O=C(NC1=CNN=C1C1=NC2=C(N1)C=CC=C2)C1=CC=CC=C1","DB08066"
"O=C(NC1CC1)NC1=CNN=C1C1=NC2=CC=C(C[NH+]3CCOCC3)C=C2N1","DB08067"
"[H][C@@]1(F)C[C@]([H])(CC(=C1)C(=O)NC1=CC=C(Cl)C(COC2=CN=CC=C2)=C1)N1CCOCC1","DB08068"
"CC1=CC=CC=C1C1=NNC(=S)N1N","DB08069"
"CC1=NNC=C1C1=CC=C(CCN)C=C1","DB08070"
"[H][C@](C)(C[C@@]([H])(C)C1=CC=CC=C1)C[C@]1([H])CCCCN1C","DB08071"
"CC(C)OC1=CC(NC(=O)C2=CC(Cl)=C(OCCN)C(Cl)=C2)=CC=C1","DB08072"
"[H][C@@](N)(COC1=CN=CC(=C1)C1=CC=C2NN=C(C)C2=C1)CC1=CNC2=CC=CC=C12","DB08073"
"CC(C)=CCN1C=NC(N)=C2N=CN=C12","DB08074"
"NC1=NC(=CS1)C1=NC(N)=NC=C1","DB08075"
"CC1=NC(=CN1CC1=C(Cl)C=CC=C1Cl)C1=NC(N)=NC=C1","DB08076"
"CC(C)(OC1=CC=C(NC(=O)NC2=CC(Cl)=CC(Cl)=C2)C=C1)C(O)=O","DB08077"
"CCCC1=C(OCCCOC2=CC=C(OCC(O)=O)C=C2)C=CC(C(C)=O)=C1O","DB08078"
"COC1=CC2=NC=CC(OCC3=NN=C4C=CC(=NN34)C3=CC=CC=C3)=C2C=C1","DB08079"
"[H][C@]1(CSC(=O)N1)[C@@]1(O)C[C@@]2([H])C[C@@]([H])(CC[C@]([H])(C)C=C/CCC(C)=C/C(=O)O2)O1","DB08080"
"[H][C@@]1(CCOC1=O)NC(=O)CC(=O)CCCCC","DB08081"
"OCCNC(=O)C1=CC=C(Cl)C=C1","DB08082"
"NS(=O)(=O)C1=CC=C2NC(=NC2=C1)C1=CSC=N1","DB08083"
"OC(=O)COC1=CC(F)=CC=C1C(=S)NCC1=CC=C(Br)C=C1F","DB08084"
"CCCCCCC1=CC=C(C=C1)C(=O)C=C","DB08085"
"[H][C@@](CC(C)C)(NC(=O)CCCCCCCCCCCN1C=CN=C1)C(O)=O","DB08086"
"[H][C@@]1(O)CCN2C(=O)N(C(=O)[C@]12[H])C1=CC=C(C#N)C2=CC=CC=C12","DB08087"
"N#CC1=CC=C(N=C2/O[C@@]([H])(C(F)(F)F)[C@]3([H])[C@](O)([H])CCN23)C(C)=C1Cl","DB08088"
"FC(F)(F)CN(CC(F)(F)F)C1=CC2=C(NC(=O)C=C2C(F)(F)F)C=C1","DB08089"
"[H][C@]12COC(=N/CCCCCCCC)N1[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O","DB08090"
"FC1=CC(=CC(=C1)C(=O)NC1=CC=C2NC=C(CCC3=CC=NC=C3)C2=C1)N1CCOCC1","DB08091"
"FC1=CC(=CC(=C1)C(=O)NC1=CC=C2NC=CC2=C1)N1CCOCC1","DB08092"
"NC1=C(OCC2=CC=CC3=CC=CC=C23)C=CC=N1","DB08093"
"COC1=C(C(=O)C2=CN=C(NC3CCN(CC3)S(C)(=O)=O)N=C2N)C(F)=C(F)C=C1","DB08094"
"[H][C@@](C)(NC1=NC=CC(=N1)N(C(=O)NC1=CC=CC=C1Cl)C1=CC=C(OC)C=C1)C(C)(C)O","DB08095"
"CCN1C(NC2=CC=CC=C2Cl)=NC2=C1N=C(NC1=C(F)C=CC=C1F)N=C2","DB08096"
"CC(C)N1C(NC2=CC=CC=C2F)=NC2=CN=C(OC3=C(F)C=CC=C3F)N=C12","DB08097"
"OC(=O)CSC1=NN=C(O1)C1=CC=C(O1)[N+]([O-])=O","DB08098"
"[H][C@]1(CCC2=CC=C(C=C2N1CCCOC)C1=C(N)N=C(N)N=C1CC)C1=CC=CC=C1","DB08099"
"[H][C@@](CCC(O)=O)(NS(=O)(=O)C1=CC2=C(C=C1)C=C(OCCCC)C=C2)C(O)=O","DB08105"
"[H][C@](CCC(O)=O)(NS(=O)(=O)C1=CC2=C(C=C1)C=C(OCCCC)C=C2)C(O)=O","DB08106"
"[H][C@](CCC(O)=O)(NS(=O)(=O)C1=CC2=C(C=C1)C=C(OCCCCC)C=C2)C(O)=O","DB08107"
"[H][C@](CCC(O)=O)(NS(=O)(=O)C1=CC2=C(C=C1)C=C(OCC1=CC=C(C=C1)C#N)C=C2)C(O)=O","DB08108"
"[H][C@](CC)(C=O)[C@@]1([H])NC(C(O)=O)=C2[C@@]1([H])CCC[C@@]2([H])OCCCC","DB08109"
"[H][C@]1(NC(C(O)=O)=C2[C@]1([H])CCC[C@]2([H])OC)C(=C/C)C=O","DB08110"
"OC1=CC=C(CC2=NN=C3C=CC(=NN23)C2=CC=CC=C2)C=C1","DB08111"
"[H][C@](CCC(O)=O)(NS(=O)(=O)C1=CC2=C(C=C1)C=C(OCC1=C(F)C=C(C=C1)C#N)C=C2)C(O)=O","DB08112"
"N1N=C(C2=C1C=CC=C2)C1=CC=NC=C1","DB08113"
"NC1=NC=C(CC2=CC=CC=C2)S1","DB08114"
"NCCOC(=O)CC1=C2C=CC=CC2=CC=C1","DB08115"
"[H][C@](NC1=C(C=O)C=C2C=CC=CN12)(C(O)=O)[C@](C)(COC(=O)CC1=CC(O)=C(O)C=C1)[S@](O)=O","DB08116"
"CNC1=C(C=C(SC2=NN=CN2C)C=C1)C(=O)NC1=NC(C)=CS1","DB08118"
"[H][C@@](CC(C)C)(NC(C)=O)C(=O)N[C@@]([H])(CC1=CC=CC=C1)C(=O)C(F)(F)F","DB08119"
"[H][C@](S)(CCS)CCCCC(N)=O","DB08120"
"[H][C@@](CC1=CC=CC=C1)(OC1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O","DB08121"
"CNS(=O)(=O)C1=CC=C(NC=C2/C(=O)NC3=C2C=CC=C3)C=C1","DB08122"
"CNS(=O)(=O)CC1=CC=C(NN=C2/C(=O)NC3=C2C2=C(C=C3)N=CS2)C=C1","DB08123"
"O=C1NC2=CC=C(C=C2C1=CNC1=CC2=C(CS(=O)(=O)C2)C=C1)C1=CN=CO1","DB08124"
"O=C1NC2=CC=CC=C2C1=CNC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1","DB08125"
"NC(=N)NS(=O)(=O)C1=CC=C(NC=C2/C(=O)NC3=C2C=CC=C3)C=C1","DB08126"
"[H][C@]12CC[C@]([H])(C3=C(C=CC=C13)C(F)(F)F)[C@@]2([H])N","DB08128"
"[H][C@](O)(CN)C1=CC=CC(=C1)C(F)(F)F","DB08129"
"NCCNC1=NN=C(O1)C1=C(NC2=CC=C(I)C=C2F)C(F)=C(F)C=C1","DB08130"
"[H][C@](NC(=O)C1=CC=C(CCC2=CNC3=C2C(=O)NC(N)=N3)C=C1)(C(C)C)C(O)=O","DB08131"
"NS(=O)(=O)C1=C2C=CC=C(O)C2=CC=C1","DB08132"
"NS(=O)(=O)C1=CC=C(NC(=O)C2=NNC3=C2C=CC=C3)C=C1","DB08133"
"NS(=O)(=O)C1=CC=C(NC2=NC(Cl)=CN=C2)C=C1","DB08134"
"O=C(NC1=CC=CC=C1)C1=NNC=C1","DB08135"
"CC(=O)NC1=CNN=C1C(=O)NC1=CC=C(F)C=C1","DB08136"
"FC1=CC=C(NC(=O)C2=NNC=C2NC(=O)C2=CC=CC=C2)C=C1","DB08137"
"FC1=CC=C(NC(=O)C2=NNC=C2NC(=O)C2=C(F)C=CC=C2F)C=C1","DB08138"
"CC(C)NC1=CC(Cl)=NC2=C(C=NN12)C#N","DB08139"
"[H][C@]1(N)CC[C@@]([H])(CC1)NC1=NC2=C(C=NN2C(NC(C)C)=C1)C#N","DB08140"
"[H][C@@]1(CCCNC1)NC(=O)C1=NNC=C1NC(=O)C1=C(F)C=CC=C1F","DB08141"
"ClC1=CC=CC(Cl)=C1C(=O)NC1=CNN=C1C(=O)NC1CCNCC1","DB08142"
"[H][C@]1(F)CN(CC(=O)NC2=CC=C(C=C2F)N2C=CC=CC2=O)C[C@]1([H])NC(=O)C1=CC=C(Cl)S1","DB08143"
"NC1=NC2=NC(N)=C(C=C2C=N1)C1=C(Br)C=CC=C1Br","DB08144"
"COC1=CC=CC(OC)=C1C1=CC2=CN=C(N)N=C2N=C1N","DB08145"
"NC1=NC2=C(C=N1)C=C(C1=CC=CC=C1)C(=N2)N1CC=CC1","DB08146"
"OC(=O)C(=O)CC(=O)C1=CC=CC(=C1)N(CC1=CC=CC=C1)CC1=CC=CC=C1","DB08147"
"NCC1(CCN(CC1)C1=C2C=CNC2=NC=N1)C1=CC=C(Cl)C=C1","DB08148"
"NCC1(CC2=CC=C(Cl)C=C2)CCN(CC1)C1=C2C=CNC2=NC=N1","DB08149"
"[NH3+]C1(CC2=CC=C(Cl)C=C2)CCN(CC1)C1=C2C=CNC2=NC=N1","DB08150"
"[H][C@]1(CO)O[C@@]2(CC(=NO2)C2=CC=CC=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O","DB08151"
"[H][C@@]1(COC(=O)CC2=CC(Cl)=CC=C2)CCCN1C(=O)CNC(=O)OC(C)(C)C","DB08152"
"OC1=CC(O)=C2C(CC(=O)CCCCCC=CCCOC2=O)=C1Cl","DB08153"
"ClC1=CC(=CC(OC2=C(Cl)C=CC(OCC3=NNC4=C3C=CC=C4)=C2)=C1)C#N","DB08154"
"CC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O","DB08155"
"NS(=O)(=O)C1=CC=C(CCC(O)=O)C=C1","DB08156"
"CCOC(=O)CCC1=CC=C(C=C1)S(N)(=O)=O","DB08157"
"[H][C@]1(CO)O[C@@]([H])(OC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)[C@@]([H])(F)[C@@]([H])(O)[C@]1([H])O","DB08158"
"OC(=O)CCCN1C2=C(C(=O)C3=CC=CC=C23)C2=CC=CC=C2C1=O","DB08159"
"[H][C@](N)(CCSC)C(O)(O)C1=NC=CS1","DB08160"
"[H][C@](CS)(CCCC1=CC=CC=C1)C(O)=O","DB08161"
"O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2","DB08162"
"[H][C@]1(CN(C)CCCCON)O[C@@]([H])(N2C(C=C)=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O","DB08163"
"[H][C@]1(N)CN(CC[C@]1([H])C1=CC(F)=C(F)C=C1F)C1=NC=NC(=C1)C1=CC=CC(=C1)S(C)(=O)=O","DB08164"
"NS(=O)(=O)C1=CC=C2CCCC2=C1","DB08165"
"[H][C@@]1(C#N)C2=C(N(C)C3=CC(Cl)=CC=C23)C(=O)NC11CCNCC1","DB08166"
"CN(C)C1=CC2=[S+]C3=CC(=CC=C3N=C2C=C1)N(C)C","DB08167"
"CC1=CC(=O)OC2=C1C=CC(N)=C2","DB08168"
"OC(C1CC1)=C(C#N)C(=O)NC1=CC=C(C=C1)C1=CC=CC=C1","DB08169"
"[H][C@]1(N(CCC2=CC(O)=C(OC)C=C12)S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)NO","DB08170"
"OC(=O)CCCCCCCCCCS","DB08171"
"COC1=CC=CC=C1C1=CC(Cl)=C(NC(=O)C(C#N)=C(C)O)C=C1","DB08172"
"ClC1=CC=C(S1)C(=O)NCCNC(=O)C1=CC=C(C=C1)N1C=CC=CC1=O","DB08173"
"[H][C@]1(CCC[C@]1([H])NC(=O)C1=CC=C(C=C1)N1C=CC=CC1=O)NC(=O)C1=CC=C(Cl)S1","DB08174"
"COC(C)(C)CCC[C@@](C)([H])CC=CC(C)=CC(O)=O","DB08175"
"FC1=CC=C(CCC(=C)C=N)C=C1","DB08176"
"OC(=O)CCN1C(=S)SC(=C/C2=CC=C(O2)C2=CC=C(Cl)C=C2)C1=O","DB08177"
"COC1=C2C(NC=C2C2=NC(N)=NC=C2)=NC=C1","DB08178"
"COC(=O)C1=C(C)C=C(OC2=C(O)C(O)=CC(C)=C2)C=C1O","DB08179"
"CN(CCO[P@@](O)(=O)OP(O)(O)=O)CCC=C(/C)CCC=C(/C)CCC=C(C)C","DB08180"
"CC1=CC(=CC=C1O)N=NC1=CC=CC=C1C(O)=O","DB08181"
"CCCOC1=C2C(NC=C2C2=NC(N)=NC=C2)=NC=C1","DB08182"
"[H][C@@]1(C)CCN(C[C@]1([H])N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N","DB08183"
"CC1=C(C=CC=C1)C1=CC2=C(N1)C=CC(=C2)C(N)=N","DB08184"
"[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2N=C(SC)N=C3NCCC(C)C)[C@]([H])(O)[C@]1([H])O","DB08185"
"CN1C=C(C=CC(C)=O)C2=CC=CC=C12","DB08186"
"[H][C@](CC1=CC=CC=C1)(NC)C(=O)N1CCC[C@@]1([H])C(=O)NC[C@]1([H])CC[C@]([H])(N)CC1","DB08187"
"CCOCN1C(=O)NC(=O)C(C(C)C)=C1CC1=CC=CC=C1","DB08188"
"COC1=CC=C2NC(I)=C(CCNC(C)=O)C2=C1","DB08190"
"OC(=O)C1=CC=C(C=C1)C1=CNC2=C1C=C(C=N2)C1=CC=CC=C1","DB08191"
"[H][C@]1(CC2=C(CN1)C=CC=C2)C1=NC(C(O)=O)=C(S1)C(C)C","DB08192"
"OC(=O)CC1=CC(=CC=C1)[N+]([O-])=O","DB08193"
"CC1=NC(N)=NC2=C1CSCC2","DB08194"
"[H][C@@](CS(=O)(=O)CC1=C(OC(F)F)C=CC=C1)(OC(=O)N1CCOCC1)C(=O)NCC#N","DB08195"
"COC1=CC(=CC(OC)=C1O)N=NC1=CC=CC=C1C(O)=O","DB08196"
"[H][C@]1(CC(=N/O)C2=C(C1)N=C(N)N=C2C)C1=CC=C(F)C=C1C1=CC=CN=C1","DB08197"
"[H][C@@]1(NC(=S)N(C)C(C)=C1C(=O)C1=CC=CC=C1)C1=CC(O)=CC=C1","DB08198"
"[H][C@@](CS)(NC(=O)OCC1=CC=CC=C1)C(=O)NCC(O)=O","DB08199"
"[H][C@@]1(C)CC[C@@]([H])(C(C)C)[C@@]([H])(C1)O[P@](O)(=O)CCCCCC","DB08200"
"[H][C@]1(C)CC[C@]([H])(C(C)C)[C@]([H])(C1)O[P@](O)(=O)CCCCCC","DB08201"
"CN1CCN(CC1)NC(=S)NC1=CC=C(C=C1)S(N)(=O)=O","DB08202"
"COCC(COC)N1C=CC2=C1C=CC1=NC(N)=NC(N)=C21","DB08203"
"OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC3=C(C=CC1=C23)[N+]([O-])=O)C1=CC=C(O)C=C1","DB08204"
"OCCONC(=O)C1=CC=C(F)C(F)=C1NC1=CC=C(C=C1F)C#C","DB08208"
"CN(C)C1=CC=C(C=C1)N=NC1=CC=CC=C1C(O)=O","DB08209"
"CN1C=CN=C1SC1=CC(C(=O)NC2=NC=CS2)=C(N)C=C1F","DB08210"
"NC(=O)C1=C(C2=CC(Br)=CC=C2N1)S(=O)(=O)N1CCCC1","DB08211"
"[H][C@]1(C[C@]1([H])C1=C(OC)C=CC(C(C)=O)=C1O)NC(=S)NC1=NC=C(C=C1)C#N","DB08212"
"[H][C@@]1(COC2=CC=CC=C2)CCCN1S(=O)(=O)C1=CC2=C(C=C1)N(C)C(=O)C2=O","DB08213"
"OC1=CC=C(C=C1)N1C=CN=C1","DB08214"
"CCNC1=NC(NC(C)(C)C)=NC(SC)=N1","DB08215"
"CC(C)(C)C1=CC(=CC=C1O)N=NC1=CC=CC=C1C(O)=O","DB08216"
"CC1(C)C=C(CS)C(C)(C)N1O","DB08217"
"[O-][N+](=O)C1=CC=CC(=C1)N=C1/N=CCC(=N1)C1=CC=CC(CN2C=NC=N2)=C1","DB08218"
"CC1=C(SC(N)=N1)C1=NC(=NC2=CC=C(C=C2)N2CCOCC2)N=CC1","DB08219"
"[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C=C(CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(O)=O)C(=O)C1=CC=C(O)C=C1","DB08220"
"CC1=CC=C(NC(=O)C2=CC=CC(=C2)C(F)(F)F)C=C1NC1=NC=CC=C1C1=CC=NC=N1","DB08221"
"CCCCCCCCCCC[P@@](O)(=O)OC","DB08222"
"[H][C@]1(O)CC(=O)O[C@@]([H])(CC[C@@]2([H])[C@@]([H])(C)C=CC3=CCC[C@]([H])(O)[C@]23[H])C1","DB08224"
"CCCCC(C)=CC=C(/C)C(=O)C1=C(O)C=C(CCCC=CNC(=O)OC)OC1=O","DB08226"
"CC1(C)CC(CC(C)(C)N1O)N1C(=O)CCC1=O","DB08227"
"COC1=C2N(C)C(=O)C=C(C)C2=C(OC)C=C1","DB08228"
"[H][C@](O)(CC(=O)N(N)CC(O)=O)C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1","DB08229"
"OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC(O)=C(O)C(O)=C1","DB08230"
"CCCCCCCCCCCCCC(O)=O","DB08231"
"NC1=CC=C2NC(=CC2=N1)C1=CC(CC(O)=O)=CC(=C1O)C1=CC=CC(=C1)[N+]([O-])=O","DB08232"
"OC1=CC=C(NC2=NC(OCC3CCCCC3)=C3N=CNC3=N2)C=C1","DB08233"
"CCC1=NC(N)=NC(N)=C1C#CCC1=CC(OC)=CC=C1OC","DB08234"
"CC1=C(CCNC(=O)C2=CC=CS2)C2=CC=CC=C2N1","DB08235"
"[H][C@]1(SCC(=O)N1C1=CC(Cl)=CC=C1O)C1=CC=CC(Br)=C1","DB08236"
"[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=NC2=C1N=C(NCC1=CC=CC3=C1C=CC=C3)NC2=O","DB08237"
"NC1=CC=CC2=CC(=CC=C12)S(O)(=O)=O","DB08238"
"[H][C@]1(C=C(CN1C(=O)N(C)C1CCNCC1)C1=CC(F)=CC=C1F)C1=CC=CC=C1","DB08239"
"OP(O)(=O)OC1=C(C=C2C=CC=CC2=C1)C(=O)NC1=CC=C(Cl)C=C1","DB08240"
"NC(=O)C1=CC=C(NC2=NC(OCC3CCCCC3)=C3N=CNC3=N2)C=C1","DB08241"
"CNC(=O)C1=CC(NC2=C3C=NN(C3=NC=N2)C2=CC=CC=C2)=C(C)C=C1","DB08242"
"[H][C@](N)(C1CC1)C(=O)N1CC(=C[C@@]1([H])C1=CC=CC=C1)C1=CC(F)=CC=C1F","DB08244"
"[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=CC2=CC(=CC=C12)[N+]([O-])=O","DB08245"
"[H][C@]1(C=C(CN1C(=O)N(C)C)C1=CC(F)=CC=C1F)C1=CC=CC=C1","DB08246"
"CC(C)C1=NC2=C(OCC3CCCCC3)N=C(N)N=C2N1","DB08247"
"NS(=O)(=O)C1=CC=CC(NC2=NC(OCC3CCCCC3)=C3N=CNC3=N2)=C1","DB08248"
"CCCCCCCCOCCOCCOCCOCCOCCO","DB08249"
"CCNC(=O)N1N=C(C[C@@]1(CCCN)C1=CC=CC=C1)C1=C(F)C=CC(F)=C1","DB08250"
"[H][C@@](CC(O)=O)(NC(=O)C1=CN=CC(=C1)C1=CC=C(C=C1)C(O)=O)C=O","DB08251"
"OC(=O)C1=CC=CC=C1N=NC1=C2C=CC=CC2=C(O)C=C1","DB08252"
"[H][C@](N)(CC1=CC=CC2=C1C=CC=C2)C(N)=O","DB08253"
"OS(=O)(=O)C1=CC2=C(C=CC=C2)C=C1","DB08254"
"[H][C@]12O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])N=C(CCC)S2","DB08255"
"OC(=O)CNC(=O)NC1CCCCC1","DB08256"
"OC(=O)CCCNC(=O)NC1CCCCC1","DB08257"
"OC(=O)CCCCCNC(=O)NC1CCCCC1","DB08258"
"OC(=O)CCCCCCNC(=O)NC1CCCCC1","DB08259"
"[H][C@@]12CO[C@@]([H])(N1C(=S)NCCCCCCCC)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O","DB08260"
"[H][C@]1(O)C=C[C@@]([H])(O)[C@]1([H])OC(=O)C1=C(O)C=CC2=C(C)C=C(OC)C=C12","DB08261"
"OC(=O)C1=CC2=CC=C(C=C2C=C1)C(O)=O","DB08262"
"[H][C@](CC1=CC=CC=C1)(NC(=O)C(O)=O)C(O)=O","DB08263"
"[H][C@]1(O)C=CC2=C(C=CC=C2)[C@@]1([H])O","DB08264"
"CC1=CC=C(C=C1)S(=O)(=O)N1N=CC2=C(C=CC=C2)B1O","DB08265"
"[H][C@@](C)(CCCC=NC(=O)OC)C1=CC(=O)[C@@]([H])(C(=O)C(C)=CC=C(/C)CCC)C(=O)O1","DB08266"
"NC1=NC2=C(C=C3NC=NC3=C2CCC2=CC=CC=C2)C(=O)N1","DB08267"
"CC1=CC=C(CCC2=C3N=CNC3=CC3=C2N=C(N)NC3=O)C=C1","DB08268"
"[H][C@@](CC(C)C)(N[C@@]([H])(C1=CC=C(C=C1)C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F)C(=O)NCCN","DB08270"
"COC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)CC(=O)NO","DB08271"
"[H][C@@](N)(C[C@]([H])(CC1=CC2=CC=CC=C2C=C1)C(O)=O)C(O)=O","DB08272"
"OC1=C(C=C(CC(=O)NCCCCCC([O-])=O)C=C1I)[N+]([O-])=O","DB08273"
"[H][C@](CC)(C1=CC=CC=C1)C1=C(O)C2=C(CCCCC2)OC1=O","DB08274"
